ds,event,total,Predicted_total,capacity,corona,ramadan_season,world_cup,pre_hajj_season,eid_al_fitr,eid_al_adha,expo_2020,air_show,diwali,comicon_dubai,international_expo,formula_1_grand_prix,shopping_festival,dubai_marathon,midterm_break,hajj_season,economic_slowdown,global_financial_tension,oil_price_surge
2022-11-30,[],289.0,299.623667110797,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-23,[],410.0,481.045215766868,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-18,['summer_season'],330.0,259.4779686265394,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-27,[],363.0,342.26475371923084,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-09,[],157.0,131.35035591227938,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,['summer_season'],515.0,504.4676497157827,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-26,[],155.0,158.07993359783853,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-29,['summer_season'],195.0,244.09218287168693,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-22,[],99.0,130.56634893040464,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20,[],147.0,107.94101244770344,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-25,"['ramadan_season', 'spring_season']",176.0,261.53024339288186,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-25,[],337.0,346.4245309349328,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,['spring_season'],227.0,255.50010690272677,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-11,[],165.0,159.823650209971,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,['summer_season'],347.0,322.0083939563735,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-04,[],178.0,221.2685106703517,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-17,[],305.0,194.61904845788663,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-02,[],148.0,157.47945029361426,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,['summer_season'],106.0,179.62761630885873,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27,[],262.0,246.65678104114917,297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-18,[],399.0,411.59871517306993,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,[],140.0,98.91580254113016,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-04,[],461.0,459.76079443821527,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-23,[],116.0,153.10808554602986,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-23,['summer_season'],159.0,141.1094280880449,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-17,['summer_season'],136.0,110.60666719996848,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,['ramadan_season'],156.0,154.383211134112,186.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-03,[],273.0,261.8549681137101,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-22,[],149.0,150.8446702688095,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,[],155.0,147.89749651609537,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,"['hajj_season', 'eid_al_adha', 'summer_season']",381.0,339.6213899036376,428.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-09,[],92.0,129.138413302399,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-06,['summer_season'],213.0,289.54296089504606,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-02,"['ramadan_season', 'spring_season']",359.0,348.2355818277469,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-08,[],499.0,521.7049353554368,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-25,[],290.0,289.68970571958187,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-04,[],308.0,310.6655418302611,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-24,['christmas_season'],97.0,83.50437373873045,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,['summer_season'],105.0,101.62436696486478,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-12,['summer_season'],328.0,301.11237084559104,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,['summer_season'],317.0,301.5114650984815,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17,[],378.0,433.8348053092205,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17,['spring_season'],422.0,420.9577998882135,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-28,"['ramadan_season', 'spring_season']",150.0,134.9644324736798,162.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,[],350.0,345.28497651933696,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,['spring_season'],168.0,163.93855966043526,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17,['spring_season'],433.0,428.80402874008655,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-08,"['hajj_season', 'summer_season']",38.0,102.06949798721512,309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-16,['ramadan_season'],189.0,191.3599046530624,226.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-29,['summer_season'],263.0,298.5180369963935,316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-26,[],435.0,483.69878991691695,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,['spring_season'],167.0,156.58058194600196,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,[],237.0,244.0780270562859,296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-28,[],46.0,49.06605929067314,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-13,[],182.0,168.62476207239237,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,[],349.0,300.68378500526137,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,['summer_season'],303.0,325.6744008541131,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14,['spring_season'],328.0,459.7362270388154,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,[],162.0,158.50200480901287,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-06,['summer_season'],274.0,271.5116415056363,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-27,[],291.0,297.48980214905885,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,['ramadan_season'],122.0,123.37624540803552,172.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-22,['eid_al_fitr'],283.0,290.9250234819947,491.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,['summer_season'],323.0,327.4590916384976,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-24,[],88.0,80.50371087117614,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-29,['summer_season'],320.0,314.2209118792603,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-27,[],284.0,311.58316604922925,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-26,[],189.0,286.67692228436454,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,['summer_season'],332.0,380.3843723500797,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-10,[],212.0,156.10924983123485,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,['summer_season'],31.0,71.16747960995576,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,[],327.0,321.65078218674387,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-24,[],148.0,153.1588788818669,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,['ramadan_season'],288.0,300.8327194272173,428.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-21,['eid_al_fitr'],339.0,309.4614363975389,356.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,[],38.0,124.6864533107824,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,[],157.0,155.3901238980095,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-04,['summer_season'],154.0,125.52939650057068,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24,[],115.0,123.74673318887169,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-30,[],410.0,412.65344675188095,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-31,['new_years_eve'],352.0,345.1837927699909,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-22,['summer_season'],284.0,156.99770824692854,413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,['ramadan_season'],350.0,303.47282435500347,356.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-03,['summer_season'],160.0,144.74949257563185,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-03,[],145.0,156.38321358017637,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19,['ramadan_season'],139.0,157.1681012697382,256.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-06,['summer_season'],420.0,414.1629335173912,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-10,[],232.0,196.98722553976117,298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-22,[],335.0,347.6828172547601,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-10,['ramadan_season'],155.0,161.55896847539466,182.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-05,[],312.0,279.8572746725236,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-25,['summer_season'],56.0,56.161420111486805,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-05,['spring_season'],129.0,109.616391616768,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11,['spring_season'],283.0,325.9960932588591,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-04,['eid_al_fitr'],338.0,303.0033477060411,360.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-17,['summer_season'],278.0,292.8567243174801,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-02,[],349.0,335.31151413898834,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-07,"['hajj_season', 'summer_season']",95.0,64.19558082739445,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-29,[],492.0,490.3036331587182,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09,[],166.0,207.49280041947068,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,[],165.0,192.38623778349128,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-17,[],144.0,127.76925281027503,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,['spring_season'],345.0,330.8602517601657,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-14,[],332.0,344.32563422729646,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21,['summer_season'],75.0,128.44634809514292,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-16,[],479.0,467.5893218726766,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-13,['ramadan_season'],153.0,180.65024856120223,354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-13,[],169.0,158.73444867298633,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-04,[],153.0,133.44971080264108,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31,['summer_season'],223.0,255.7206613102452,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,"['hajj_season', 'eid_al_adha', 'summer_season']",402.0,376.16248257314345,428.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-16,['summer_season'],331.0,321.8554859280421,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,"['hajj_season', 'eid_al_adha', 'summer_season']",35.0,53.21062952245902,174.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-14,[],131.0,187.6985417679536,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,['summer_season'],592.0,597.8489349381458,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-22,['eid_al_fitr'],172.0,154.1896873049299,174.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-06,['summer_season'],173.0,161.83416418327525,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,[],158.0,147.6311999637377,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-16,['summer_season'],86.0,129.5303398870268,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-06,['summer_season'],407.0,285.7153737557759,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-14,[],165.0,237.20799717155285,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-23,[],128.0,152.41774437139216,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,[],172.0,265.24693687662733,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-20,[],105.0,125.81161153492384,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,[],423.0,338.13751113308587,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-14,[],144.0,150.87714589860838,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,[],30.0,95.75171324483256,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29,['summer_season'],140.0,99.82096480716967,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,['spring_season'],402.0,398.32736015058106,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09,['spring_season'],301.0,283.0185911249341,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-24,[],254.0,199.28188370781177,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,['spring_season'],257.0,247.44930095126705,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-19,[],400.0,398.1664304647848,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,[],501.0,498.405540054551,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-10,['summer_season'],340.0,312.2069744685781,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,[],166.0,143.48123691081182,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23,['eid_al_fitr'],302.0,280.4171614660548,302.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,['summer_season'],131.0,132.6985683941949,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-11,['summer_season'],288.0,315.0146092486777,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,[],501.0,500.31914481336287,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29,[],166.0,165.5753316112773,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,[],150.0,155.0561995829495,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,[],162.0,185.68178348522056,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-25,"['hajj_season', 'summer_season']",268.0,274.4504227844715,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-07,['summer_season'],477.0,482.0969965008918,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-17,[],512.0,492.305643893452,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23,['eid_al_fitr'],62.0,89.92101968779302,166.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,['summer_season'],516.0,507.7936377037877,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,['summer_season'],134.0,120.43786856110007,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,['ramadan_season'],169.0,261.16752238188104,517.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,['summer_season'],174.0,153.015238327232,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08,[],166.0,165.54262565736602,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-13,"['hajj_season', 'summer_season']",465.0,448.21218444346,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-08,[],39.0,53.039810436612896,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-23,['summer_season'],162.0,158.63162818771173,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-05,[],165.0,163.8375361274407,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-27,[],544.0,463.51085075927193,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26,['spring_season'],169.0,149.61712607865474,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-14,[],358.0,352.3267120290191,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17,[],155.0,146.23690051013412,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-18,[],166.0,123.45024048293088,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-20,[],300.0,273.682546741813,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-05,[],41.0,82.59025596657118,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,[],297.0,270.092378485689,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-26,['summer_season'],39.0,57.64552503028588,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-06,[],311.0,318.5597478194577,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,[],583.0,602.3439134759698,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-25,[],333.0,271.7811131905486,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-22,['summer_season'],108.0,90.86828055025605,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-05,['ramadan_season'],160.0,189.44978351619244,516.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-12,['summer_season'],165.0,159.98479380039154,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-27,['summer_season'],318.0,293.2005259638132,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-03,[],106.0,108.89648284695956,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08,[],252.0,271.97505498045666,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-31,[],321.0,316.10065162196423,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-13,['ramadan_season'],64.0,124.49432931631804,166.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,['summer_season'],318.0,302.00393911947515,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-11,['ramadan_season'],101.0,86.32793100606938,166.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18,['ramadan_season'],326.0,307.3478166529191,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-05,['summer_season'],153.0,135.6386317330513,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,"['ramadan_season', 'spring_season']",32.0,77.472481161082,354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,[],96.0,100.90285634990862,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-08,[],143.0,146.74155035564732,234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-23,"['ramadan_season', 'spring_season']",151.0,153.20586611539065,162.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-09,[],334.0,306.78922121294585,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-28,['summer_season'],247.0,250.57474632521905,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01,[],445.0,344.9868990700189,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,[],261.0,196.68368222088984,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-14,['summer_season'],356.0,346.54926816847257,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-11,['summer_season'],112.0,73.59376347888328,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,[],138.0,145.8507565723419,186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,[],158.0,103.99849930933892,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,['ramadan_season'],311.0,275.5876978589803,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,[],356.0,339.04769284513947,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,['summer_season'],503.0,500.6797240407951,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-23,['summer_season'],245.0,261.8720418760081,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-12,['summer_season'],486.0,478.2683843310186,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19,['ramadan_season'],514.0,487.256321570974,519.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-20,['summer_season'],347.0,336.88170416976345,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-30,"['ramadan_season', 'spring_season']",346.0,350.1427930527464,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-07,[],211.0,219.6387882535712,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,[],171.0,167.20585078341088,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19,['ramadan_season'],171.0,248.43216487987544,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,"['hajj_season', 'eid_al_adha', 'summer_season']",91.0,114.14803265480442,144.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-25,['summer_season'],114.0,95.41340926696412,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,[],295.0,295.42536836473374,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-07,[],153.0,126.83027911685014,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-19,['summer_season'],263.0,257.7775293520124,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
